"","rt","subject_id","img_duration","responded","condition","emotion","correct"
"343",650.32,"5ba863a346de410001ecfb2a",600,"short","orig","fear",TRUE
"344",511.86,"5ba863a346de410001ecfb2a",600,"long","orig","fear",FALSE
"345",195.36,"5ba863a346de410001ecfb2a",1600,"short","orig","fear",FALSE
"346",604.13,"5ba863a346de410001ecfb2a",1400,"long","orig","sad",TRUE
"347",0.945,"5ba863a346de410001ecfb2a",400,"short","orig","fear",TRUE
"348",17.22,"5ba863a346de410001ecfb2a",400,"long","orig","fear",FALSE
"349",617.805,"5ba863a346de410001ecfb2a",600,"short","orig","fear",TRUE
"350",728.305,"5ba863a346de410001ecfb2a",400,"long","orig","sad",FALSE
"351",1814.68,"5ba863a346de410001ecfb2a",800,"long","orig","sad",FALSE
"352",582.78,"5ba863a346de410001ecfb2a",400,"short","orig","sad",TRUE
"353",1275.29,"5ba863a346de410001ecfb2a",1200,"long","orig","fear",TRUE
"354",823.87,"5ba863a346de410001ecfb2a",400,"short","orig","sad",TRUE
"355",1006.13,"5ba863a346de410001ecfb2a",1200,"long","orig","fear",TRUE
"356",584.795,"5ba863a346de410001ecfb2a",1200,"long","orig","fear",TRUE
"357",489.375,"5ba863a346de410001ecfb2a",400,"short","orig","sad",TRUE
"358",440.15,"5ba863a346de410001ecfb2a",400,"short","orig","fear",TRUE
"359",560.405,"5ba863a346de410001ecfb2a",800,"short","orig","sad",TRUE
"360",1991,"5bbbb5e3babc6600013406c8",400,"short","blob","sad",TRUE
"361",2839,"5bbbb5e3babc6600013406c8",1600,"long","blob","fear",TRUE
"362",375,"5bbbb5e3babc6600013406c8",600,"short","blob","sad",TRUE
"363",441,"5bbbb5e3babc6600013406c8",1200,"long","blob","sad",TRUE
"364",381,"5bbbb5e3babc6600013406c8",1200,"long","blob","fear",TRUE
"365",507,"5bbbb5e3babc6600013406c8",1400,"long","blob","fear",TRUE
"366",1674,"5bbbb5e3babc6600013406c8",1400,"long","blob","fear",TRUE
"367",355,"5bbbb5e3babc6600013406c8",600,"short","blob","sad",TRUE
"368",1001,"5bbbb5e3babc6600013406c8",600,"short","blob","fear",TRUE
"369",1850,"5bbbb5e3babc6600013406c8",800,"short","blob","sad",TRUE
"370",339,"5bbbb5e3babc6600013406c8",800,"short","blob","fear",TRUE
"371",260,"5bbbb5e3babc6600013406c8",1400,"long","blob","fear",TRUE
"372",351,"5bbbb5e3babc6600013406c8",600,"short","blob","sad",TRUE
"373",321,"5bbbb5e3babc6600013406c8",600,"short","blob","fear",TRUE
"374",238,"5bbbb5e3babc6600013406c8",400,"short","blob","sad",TRUE
"375",628,"5bbbb5e3babc6600013406c8",800,"short","blob","fear",TRUE
"376",322,"5bbbb5e3babc6600013406c8",400,"short","blob","sad",TRUE
"377",255,"5bbbb5e3babc6600013406c8",600,"short","blob","sad",TRUE
"378",303,"5bbbb5e3babc6600013406c8",800,"long","blob","sad",FALSE
"379",350,"5bbbb5e3babc6600013406c8",800,"long","blob","fear",FALSE
"380",1351.49,"5cca17d9c98aa20001355eb0",400,"short","blob","sad",TRUE
"381",882.325,"5cca17d9c98aa20001355eb0",1000,"long","blob","fear",TRUE
"382",428.775,"5cca17d9c98aa20001355eb0",1000,"long","blob","sad",TRUE
"383",838.87,"5cca17d9c98aa20001355eb0",400,"short","blob","sad",TRUE
"384",847.665,"5cca17d9c98aa20001355eb0",600,"short","blob","fear",TRUE
"385",2948.92,"5cca17d9c98aa20001355eb0",800,"short","blob","sad",TRUE
"386",25.94,"5cca17d9c98aa20001355eb0",400,"short","blob","fear",TRUE
"387",868.715,"5cca17d9c98aa20001355eb0",1000,"long","blob","sad",TRUE
"388",264.305,"5cca17d9c98aa20001355eb0",1000,"long","blob","fear",TRUE
"389",508.525,"5cca17d9c98aa20001355eb0",400,"short","blob","fear",TRUE
"390",801.835,"5cca17d9c98aa20001355eb0",1400,"long","blob","fear",TRUE
"391",578.575,"5cca17d9c98aa20001355eb0",400,"short","blob","sad",TRUE
"392",617.67,"5cca17d9c98aa20001355eb0",1000,"long","blob","sad",TRUE
"393",35.13,"5cca17d9c98aa20001355eb0",1000,"long","blob","fear",TRUE
"394",386.155,"5cca17d9c98aa20001355eb0",1200,"long","blob","sad",TRUE
"395",556.67,"5cca17d9c98aa20001355eb0",1400,"long","blob","fear",TRUE
"396",417.875,"5cca17d9c98aa20001355eb0",1600,"long","blob","sad",TRUE
"397",634.43,"5cca17d9c98aa20001355eb0",1400,"long","blob","fear",TRUE
"398",365.2,"5cca17d9c98aa20001355eb0",1200,"long","blob","sad",TRUE
"399",578.18,"5cca17d9c98aa20001355eb0",1600,"long","blob","fear",TRUE
"400",1120.77,"5d809e67bfa8460017d9c934",1000,"short","orig","sad",TRUE
"401",1371.53,"5d809e67bfa8460017d9c934",600,"short","orig","sad",TRUE
"402",499.115,"5d809e67bfa8460017d9c934",1400,"long","orig","sad",TRUE
"403",454.08,"5d809e67bfa8460017d9c934",600,"short","orig","sad",TRUE
"404",168.205,"5d809e67bfa8460017d9c934",400,"short","orig","sad",TRUE
"405",1484.97,"5d809e67bfa8460017d9c934",800,"long","orig","fear",FALSE
"406",702.41,"5d809e67bfa8460017d9c934",1000,"long","orig","fear",TRUE
"407",458.7,"5d809e67bfa8460017d9c934",1400,"long","orig","sad",TRUE
"408",203.055,"5d809e67bfa8460017d9c934",1000,"long","orig","sad",TRUE
"409",69.62,"5d809e67bfa8460017d9c934",400,"short","orig","fear",TRUE
"410",517.01,"5d809e67bfa8460017d9c934",400,"short","orig","sad",TRUE
"411",28.11,"5d809e67bfa8460017d9c934",600,"short","orig","fear",TRUE
"412",904.945,"5d809e67bfa8460017d9c934",600,"short","orig","fear",TRUE
"413",2574.96,"5d809e67bfa8460017d9c934",1400,"long","orig","fear",TRUE
"414",615.84,"5d809e67bfa8460017d9c934",800,"long","orig","fear",FALSE
"415",477.845,"5d809e67bfa8460017d9c934",1400,"long","orig","fear",TRUE
"416",384.615,"5d809e67bfa8460017d9c934",1000,"long","orig","sad",TRUE
"417",496.74,"5d809e67bfa8460017d9c934",1200,"long","orig","sad",TRUE
"418",326.015,"5d809e67bfa8460017d9c934",600,"long","orig","fear",FALSE
"419",638,"5d809e67bfa8460017d9c934",1400,"long","orig","fear",TRUE
"420",485.81,"5d7174067768e5001b2f0c9a",600,"short","blob","fear",TRUE
"421",539.19,"5d7174067768e5001b2f0c9a",1200,"long","blob","fear",TRUE
"422",578.275,"5d7174067768e5001b2f0c9a",1600,"long","blob","fear",TRUE
"423",357.78,"5d7174067768e5001b2f0c9a",1400,"long","blob","fear",TRUE
"424",264.385,"5d7174067768e5001b2f0c9a",600,"short","blob","sad",TRUE
"425",278.905,"5d7174067768e5001b2f0c9a",1000,"long","blob","sad",TRUE
"426",296.185,"5d7174067768e5001b2f0c9a",1400,"long","blob","sad",TRUE
"427",380.275,"5d7174067768e5001b2f0c9a",1000,"long","blob","fear",TRUE
"428",270.675,"5d7174067768e5001b2f0c9a",400,"short","blob","sad",TRUE
"429",370.59,"5d7174067768e5001b2f0c9a",600,"short","blob","sad",TRUE
"430",318.095,"5d7174067768e5001b2f0c9a",1000,"long","blob","sad",TRUE
"431",301.69,"5d7174067768e5001b2f0c9a",1000,"long","blob","fear",TRUE
"432",292.605,"5d7174067768e5001b2f0c9a",400,"short","blob","fear",TRUE
"433",264.78,"5d7174067768e5001b2f0c9a",600,"short","blob","sad",TRUE
"434",289.46,"5d7174067768e5001b2f0c9a",400,"short","blob","sad",TRUE
"435",255.88,"5d7174067768e5001b2f0c9a",600,"short","blob","sad",TRUE
"436",269.43,"5d7174067768e5001b2f0c9a",800,"short","blob","fear",TRUE
"437",268.015,"5d7174067768e5001b2f0c9a",400,"short","blob","sad",TRUE
"438",289.905,"5d7174067768e5001b2f0c9a",1600,"long","blob","fear",TRUE
"439",49.84,"5d7174067768e5001b2f0c9a",1000,"long","blob","fear",TRUE
"440",47.515,"5dceae54bbab3a0a976dfa7a",1400,"long","orig","fear",TRUE
"441",48.815,"5dceae54bbab3a0a976dfa7a",1600,"long","orig","fear",TRUE
"442",59.09,"5dceae54bbab3a0a976dfa7a",1400,"long","orig","fear",TRUE
"443",865.86,"5dceae54bbab3a0a976dfa7a",1200,"long","orig","fear",TRUE
"444",183.49,"5dceae54bbab3a0a976dfa7a",1000,"short","orig","sad",TRUE
"445",131.435,"5dceae54bbab3a0a976dfa7a",400,"short","orig","sad",TRUE
"446",54.32,"5dceae54bbab3a0a976dfa7a",400,"short","orig","sad",TRUE
"447",2287.84,"5dceae54bbab3a0a976dfa7a",800,"short","orig","sad",TRUE
"448",73.26,"5dceae54bbab3a0a976dfa7a",400,"short","orig","sad",TRUE
"449",82.49,"5dceae54bbab3a0a976dfa7a",800,"long","orig","fear",FALSE
"450",2682.16,"5dceae54bbab3a0a976dfa7a",1000,"long","orig","fear",TRUE
"451",160.86,"5dceae54bbab3a0a976dfa7a",400,"short","orig","sad",TRUE
"452",85.315,"5dceae54bbab3a0a976dfa7a",1000,"long","orig","fear",TRUE
"453",150.035,"5dceae54bbab3a0a976dfa7a",1200,"long","orig","fear",TRUE
"454",513.15,"5dceae54bbab3a0a976dfa7a",800,"long","orig","sad",FALSE
"455",140.505,"5dceae54bbab3a0a976dfa7a",600,"short","orig","sad",TRUE
"456",2076.58,"5dceae54bbab3a0a976dfa7a",1000,"long","orig","fear",TRUE
"457",102.38,"5dceae54bbab3a0a976dfa7a",1000,"long","orig","sad",TRUE
"458",200.33,"5dceae54bbab3a0a976dfa7a",600,"short","orig","sad",TRUE
"459",538.26,"5dceae54bbab3a0a976dfa7a",800,"long","orig","fear",FALSE
"460",22.22,"5b2834ed7da9a90001a3c5e5",1400,"long","blob","sad",TRUE
"461",266.765,"5b2834ed7da9a90001a3c5e5",600,"short","blob","sad",TRUE
"462",760.575,"5b2834ed7da9a90001a3c5e5",400,"short","blob","sad",TRUE
"463",487.57,"5b2834ed7da9a90001a3c5e5",400,"short","blob","fear",TRUE
"464",308.115,"5b2834ed7da9a90001a3c5e5",1200,"long","blob","fear",TRUE
"465",311.805,"5b2834ed7da9a90001a3c5e5",800,"short","blob","sad",TRUE
"466",86.94,"5b2834ed7da9a90001a3c5e5",1200,"long","blob","fear",TRUE
"467",206.62,"5b2834ed7da9a90001a3c5e5",600,"short","blob","fear",TRUE
"468",7.52,"5b2834ed7da9a90001a3c5e5",400,"short","blob","sad",TRUE
"469",263.705,"5b2834ed7da9a90001a3c5e5",1000,"long","blob","fear",TRUE
"470",284.965,"5b2834ed7da9a90001a3c5e5",1600,"long","blob","sad",TRUE
"471",49.365,"5b2834ed7da9a90001a3c5e5",400,"short","blob","fear",TRUE
"472",373.265,"5b2834ed7da9a90001a3c5e5",1000,"long","blob","fear",TRUE
"473",69.105,"5b2834ed7da9a90001a3c5e5",400,"short","blob","fear",TRUE
"474",185.7,"5b2834ed7da9a90001a3c5e5",600,"short","blob","fear",TRUE
"475",359.975,"5b2834ed7da9a90001a3c5e5",400,"short","blob","fear",TRUE
"476",65.225,"5b2834ed7da9a90001a3c5e5",1200,"long","blob","sad",TRUE
"477",692.24,"5b2834ed7da9a90001a3c5e5",800,"short","blob","sad",TRUE
"478",62.425,"5b2834ed7da9a90001a3c5e5",400,"short","blob","sad",TRUE
"479",260.655,"5b2834ed7da9a90001a3c5e5",1400,"long","blob","sad",TRUE
"480",892,"5e903a3e9e934e33f84707ca",800,"short","blob","fear",TRUE
"481",969,"5e903a3e9e934e33f84707ca",800,"short","blob","fear",TRUE
"482",460,"5e903a3e9e934e33f84707ca",400,"short","blob","fear",TRUE
"483",3234,"5e903a3e9e934e33f84707ca",1200,"long","blob","fear",TRUE
"484",399,"5e903a3e9e934e33f84707ca",400,"short","blob","sad",TRUE
"485",392,"5e903a3e9e934e33f84707ca",600,"short","blob","fear",TRUE
"486",458,"5e903a3e9e934e33f84707ca",1400,"long","blob","sad",TRUE
"487",392,"5e903a3e9e934e33f84707ca",800,"short","blob","sad",TRUE
"488",314,"5e903a3e9e934e33f84707ca",600,"short","blob","sad",TRUE
"489",452,"5e903a3e9e934e33f84707ca",600,"short","blob","fear",TRUE
"490",514,"5e903a3e9e934e33f84707ca",1200,"long","blob","fear",TRUE
"491",326,"5e903a3e9e934e33f84707ca",400,"short","blob","sad",TRUE
"492",1893,"5e903a3e9e934e33f84707ca",800,"short","blob","sad",TRUE
"493",2823,"5e903a3e9e934e33f84707ca",1400,"short","blob","fear",FALSE
"494",1815,"5e903a3e9e934e33f84707ca",1400,"long","blob","sad",TRUE
"495",78,"5e903a3e9e934e33f84707ca",600,"short","blob","sad",TRUE
"496",1469,"5e903a3e9e934e33f84707ca",400,"short","blob","fear",TRUE
"497",517,"5e903a3e9e934e33f84707ca",800,"short","blob","sad",TRUE
"498",870,"5e903a3e9e934e33f84707ca",1600,"long","blob","sad",TRUE
"499",377,"5e903a3e9e934e33f84707ca",1000,"short","blob","fear",TRUE
"500",3316.87,"5da5da45498a90001275f9f5",1000,"short","orig","fear",TRUE
"501",2891.44,"5da5da45498a90001275f9f5",1000,"short","orig","sad",TRUE
"502",6678.44,"5da5da45498a90001275f9f5",800,"short","orig","sad",TRUE
"503",642.825,"5da5da45498a90001275f9f5",400,"short","orig","fear",TRUE
"504",693.665,"5da5da45498a90001275f9f5",600,"short","orig","sad",TRUE
"505",507.565,"5da5da45498a90001275f9f5",400,"short","orig","fear",TRUE
"506",588.35,"5da5da45498a90001275f9f5",1600,"long","orig","sad",TRUE
"507",710.77,"5da5da45498a90001275f9f5",400,"short","orig","sad",TRUE
"508",1924.73,"5da5da45498a90001275f9f5",400,"short","orig","sad",TRUE
"509",2063.37,"5da5da45498a90001275f9f5",400,"short","orig","fear",TRUE
"510",1039.31,"5da5da45498a90001275f9f5",1400,"long","orig","fear",TRUE
"511",935.255,"5da5da45498a90001275f9f5",1400,"long","orig","sad",TRUE
"512",1157.31,"5da5da45498a90001275f9f5",400,"short","orig","sad",TRUE
"513",1590.36,"5da5da45498a90001275f9f5",1400,"long","orig","fear",TRUE
"514",473.82,"5da5da45498a90001275f9f5",600,"short","orig","fear",TRUE
"515",532.92,"5da5da45498a90001275f9f5",400,"short","orig","fear",TRUE
"516",700.055,"5da5da45498a90001275f9f5",1400,"long","orig","sad",TRUE
"517",1167.33,"5da5da45498a90001275f9f5",400,"short","orig","fear",TRUE
"518",634.8,"5da5da45498a90001275f9f5",1000,"long","orig","fear",TRUE
"519",703.385,"5da5da45498a90001275f9f5",600,"short","orig","sad",TRUE
"520",1554.7,"5dbc4d181817ae1f372115bf",800,"short","orig","sad",TRUE
"521",306.33,"5dbc4d181817ae1f372115bf",1600,"long","orig","fear",TRUE
"522",252,"5dbc4d181817ae1f372115bf",800,"short","orig","sad",TRUE
"523",250.78,"5dbc4d181817ae1f372115bf",1400,"long","orig","fear",TRUE
"524",106.64,"5dbc4d181817ae1f372115bf",800,"short","orig","fear",TRUE
"525",115.765,"5dbc4d181817ae1f372115bf",1600,"long","orig","fear",TRUE
"526",107.415,"5dbc4d181817ae1f372115bf",800,"short","orig","fear",TRUE
"527",244.115,"5dbc4d181817ae1f372115bf",600,"short","orig","sad",TRUE
"528",275.915,"5dbc4d181817ae1f372115bf",400,"short","orig","fear",TRUE
"529",172.175,"5dbc4d181817ae1f372115bf",1400,"long","orig","sad",TRUE
"530",235.91,"5dbc4d181817ae1f372115bf",1400,"long","orig","sad",TRUE
"531",220.33,"5dbc4d181817ae1f372115bf",400,"short","orig","sad",TRUE
"532",203.47,"5dbc4d181817ae1f372115bf",1400,"long","orig","fear",TRUE
"533",227.515,"5dbc4d181817ae1f372115bf",1400,"long","orig","fear",TRUE
"534",162.44,"5dbc4d181817ae1f372115bf",400,"short","orig","sad",TRUE
"535",202.275,"5dbc4d181817ae1f372115bf",1200,"long","orig","fear",TRUE
"536",33.88,"5dbc4d181817ae1f372115bf",800,"short","orig","sad",TRUE
"537",122.61,"5dbc4d181817ae1f372115bf",400,"short","orig","sad",TRUE
"538",84.555,"5dbc4d181817ae1f372115bf",1000,"short","orig","sad",TRUE
"539",251.63,"5dbc4d181817ae1f372115bf",800,"short","orig","fear",TRUE
"540",384.775,"5ba920021a145d0001451681",400,"short","blob","fear",TRUE
"541",288.275,"5ba920021a145d0001451681",1000,"long","blob","fear",TRUE
"542",309.24,"5ba920021a145d0001451681",1600,"long","blob","sad",TRUE
"543",329.15,"5ba920021a145d0001451681",600,"short","blob","fear",TRUE
"544",297.855,"5ba920021a145d0001451681",1000,"long","blob","fear",TRUE
"545",315.825,"5ba920021a145d0001451681",400,"short","blob","sad",TRUE
"546",279.595,"5ba920021a145d0001451681",800,"long","blob","sad",FALSE
"547",326.22,"5ba920021a145d0001451681",600,"short","blob","sad",TRUE
"548",286.305,"5ba920021a145d0001451681",600,"short","blob","sad",TRUE
"549",323.48,"5ba920021a145d0001451681",1600,"long","blob","sad",TRUE
"550",318.775,"5ba920021a145d0001451681",400,"short","blob","fear",TRUE
"551",333.695,"5ba920021a145d0001451681",800,"long","blob","fear",FALSE
"552",307.225,"5ba920021a145d0001451681",400,"short","blob","sad",TRUE
"553",274.93,"5ba920021a145d0001451681",800,"long","blob","fear",FALSE
"554",287.41,"5ba920021a145d0001451681",800,"long","blob","fear",FALSE
"555",335.31,"5ba920021a145d0001451681",1200,"long","blob","fear",TRUE
"556",331.865,"5ba920021a145d0001451681",1600,"long","blob","sad",TRUE
"557",317.03,"5ba920021a145d0001451681",600,"short","blob","sad",TRUE
"558",261.735,"5ba920021a145d0001451681",1200,"long","blob","sad",TRUE
"559",311.38,"5ba920021a145d0001451681",1200,"long","blob","fear",TRUE
"560",558.925,"5c37c990fd3209000147665c",400,"short","orig","sad",TRUE
"561",2798.78,"5c37c990fd3209000147665c",800,"long","orig","sad",FALSE
"562",771.865,"5c37c990fd3209000147665c",400,"short","orig","sad",TRUE
"563",2686.59,"5c37c990fd3209000147665c",800,"short","orig","sad",TRUE
"564",594.92,"5c37c990fd3209000147665c",600,"short","orig","fear",TRUE
"565",3602.43,"5c37c990fd3209000147665c",1000,"long","orig","sad",TRUE
"566",875.81,"5c37c990fd3209000147665c",1000,"long","orig","fear",TRUE
"567",439.105,"5c37c990fd3209000147665c",600,"short","orig","sad",TRUE
"568",965.21,"5c37c990fd3209000147665c",1400,"long","orig","sad",TRUE
"569",3619.54,"5c37c990fd3209000147665c",1600,"long","orig","fear",TRUE
"570",1161.8,"5c37c990fd3209000147665c",1200,"long","orig","fear",TRUE
"571",764.805,"5c37c990fd3209000147665c",400,"short","orig","fear",TRUE
"572",1184.98,"5c37c990fd3209000147665c",1600,"long","orig","fear",TRUE
"573",367.32,"5c37c990fd3209000147665c",800,"short","orig","sad",TRUE
"574",908.255,"5c37c990fd3209000147665c",1600,"long","orig","fear",TRUE
"575",746.47,"5c37c990fd3209000147665c",600,"short","orig","sad",TRUE
"576",378.685,"5c37c990fd3209000147665c",400,"short","orig","sad",TRUE
"577",547.345,"5c37c990fd3209000147665c",400,"short","orig","fear",TRUE
"578",352.785,"5c37c990fd3209000147665c",400,"short","orig","fear",TRUE
"579",535.57,"5c37c990fd3209000147665c",1400,"long","orig","fear",TRUE
"580",1512.74,"5e871117678c7835ec182d09",1200,"long","orig","sad",TRUE
"581",660.63,"5e871117678c7835ec182d09",400,"short","orig","fear",TRUE
"582",33.395,"5e871117678c7835ec182d09",600,"short","orig","sad",TRUE
"583",103.87,"5e871117678c7835ec182d09",400,"short","orig","fear",TRUE
"584",1269.86,"5e871117678c7835ec182d09",400,"short","orig","sad",TRUE
"585",373.455,"5e871117678c7835ec182d09",1400,"long","orig","fear",TRUE
"586",876.27,"5e871117678c7835ec182d09",400,"short","orig","fear",TRUE
"587",750.72,"5e871117678c7835ec182d09",400,"short","orig","sad",TRUE
"588",369.325,"5e871117678c7835ec182d09",1600,"long","orig","sad",TRUE
"589",823.9,"5e871117678c7835ec182d09",800,"long","orig","fear",FALSE
"590",374.13,"5e871117678c7835ec182d09",400,"short","orig","fear",TRUE
"591",642.74,"5e871117678c7835ec182d09",800,"long","orig","sad",FALSE
"592",435.78,"5e871117678c7835ec182d09",800,"long","orig","fear",FALSE
"593",426.38,"5e871117678c7835ec182d09",400,"short","orig","fear",TRUE
"594",340.975,"5e871117678c7835ec182d09",1600,"long","orig","sad",TRUE
"595",501,"5e871117678c7835ec182d09",1600,"long","orig","fear",TRUE
"596",377.945,"5e871117678c7835ec182d09",600,"short","orig","fear",TRUE
"597",165.955,"5e871117678c7835ec182d09",1200,"long","orig","sad",TRUE
"598",289.195,"5e871117678c7835ec182d09",1200,"long","orig","sad",TRUE
"599",387.15,"5e871117678c7835ec182d09",1400,"long","orig","sad",TRUE
"600",2716.12,"5e86137c1a3c370691dd60b4",1400,"long","blob","fear",TRUE
"601",854.96,"5e86137c1a3c370691dd60b4",800,"long","blob","sad",FALSE
"602",288.065,"5e86137c1a3c370691dd60b4",400,"short","blob","sad",TRUE
"603",653.445,"5e86137c1a3c370691dd60b4",400,"short","blob","sad",TRUE
"604",708.005,"5e86137c1a3c370691dd60b4",1200,"long","blob","fear",TRUE
"605",438.61,"5e86137c1a3c370691dd60b4",1400,"long","blob","fear",TRUE
"606",26.85,"5e86137c1a3c370691dd60b4",400,"short","blob","fear",TRUE
"607",1151.14,"5e86137c1a3c370691dd60b4",800,"short","blob","fear",TRUE
"608",685.2,"5e86137c1a3c370691dd60b4",1400,"long","blob","sad",TRUE
"609",390.11,"5e86137c1a3c370691dd60b4",1600,"long","blob","sad",TRUE
"610",1516.53,"5e86137c1a3c370691dd60b4",1200,"long","blob","sad",TRUE
"611",1285.33,"5e86137c1a3c370691dd60b4",1200,"long","blob","fear",TRUE
"612",378.715,"5e86137c1a3c370691dd60b4",600,"long","blob","sad",FALSE
"613",332.975,"5e86137c1a3c370691dd60b4",1400,"long","blob","fear",TRUE
"614",1596.61,"5e86137c1a3c370691dd60b4",600,"short","blob","fear",TRUE
"615",520.6,"5e86137c1a3c370691dd60b4",400,"short","blob","sad",TRUE
"616",527.38,"5e86137c1a3c370691dd60b4",1000,"long","blob","sad",TRUE
"617",1526.93,"5e86137c1a3c370691dd60b4",1000,"long","blob","fear",TRUE
"618",440.15,"5e86137c1a3c370691dd60b4",1600,"long","blob","fear",TRUE
"619",1585.53,"5e86137c1a3c370691dd60b4",400,"short","blob","sad",TRUE
"620",260,"5d029f6482cabb001579170f",600,"short","blob","fear",TRUE
"621",436,"5d029f6482cabb001579170f",1600,"long","blob","fear",TRUE
"622",357,"5d029f6482cabb001579170f",1400,"long","blob","sad",TRUE
"623",483,"5d029f6482cabb001579170f",1400,"long","blob","fear",TRUE
"624",661,"5d029f6482cabb001579170f",1600,"long","blob","sad",TRUE
"625",366,"5d029f6482cabb001579170f",600,"short","blob","fear",TRUE
"626",475,"5d029f6482cabb001579170f",1200,"long","blob","sad",TRUE
"627",459,"5d029f6482cabb001579170f",1200,"long","blob","fear",TRUE
"628",284,"5d029f6482cabb001579170f",800,"short","blob","sad",TRUE
"629",636,"5d029f6482cabb001579170f",1000,"long","blob","sad",TRUE
"630",403,"5d029f6482cabb001579170f",1000,"long","blob","sad",TRUE
"631",386,"5d029f6482cabb001579170f",1600,"long","blob","fear",TRUE
"632",305,"5d029f6482cabb001579170f",1600,"long","blob","sad",TRUE
"633",315,"5d029f6482cabb001579170f",1200,"short","blob","fear",FALSE
"634",248,"5d029f6482cabb001579170f",600,"short","blob","sad",TRUE
"635",273,"5d029f6482cabb001579170f",600,"short","blob","fear",TRUE
"636",251,"5d029f6482cabb001579170f",600,"short","blob","fear",TRUE
"637",247,"5d029f6482cabb001579170f",400,"short","blob","sad",TRUE
"638",331,"5d029f6482cabb001579170f",1600,"long","blob","sad",TRUE
